order_date,pages_visited,order_id,customer_id,tshirt_category,tshirt_price,tshirt_quantity
2016/12/31,10,HTS-w99by7-0003,w99by7,White T-Shirt F,18.0,2
2016/08/05,17,HTS-988653-0002,988653,Hoodie,23.0,1
2016/07/06,6,HTS-463199-0006,463199,Black T-Shirt F,17.5,1
2016/11/09,7,HTS-5tuc61-0003,5tuc61,White T-Shirt F,18.0,4
2015/07/18,12,HTS-450838-0002,450838,Hoodie,23.0,1
2016/10/22,13,HTS-1w6ahu-0001,1w6ahu,Hoodie,23.0,1
2014/12/12,18,HTS-823834-0001,823834,Hoodie,23.0,3
2013/08/29,9,HTS-253896-0001,253896,Tennis Shirt,24.0,1
2016/09/20,8,HTS-039772-0005,039772,Black T-Shirt M,19.0,3
2013/05/29,14,HTS-006555-0001,006555,Hoodie,23.0,3
2014/11/23,15,HTS-235709-0002,235709,Black T-Shirt M,19.0,2
2014/10/01,13,HTS-754349-0001,754349,Hoodie,23.0,2
2015/08/08,10,HTS-fyxrw6-0001,fyxrw6,Black T-Shirt M,19.0,1
2016/01/18,12,HTS-564918-0003,564918,Black T-Shirt M,19.0,1
2016/04/07,5,HTS-929474-0006,929474,Tennis Shirt,24.0,2
2016/07/18,8,HTS-095834-0004,095834,White T-Shirt M,20.0,3
2015/06/24,7,HTS-307845-0005,307845,Hoodie,23.0,3
2015/01/01,5,HTS-763390-0003,763390,Tennis Shirt,24.0,5
2016/04/10,11,HTS-235445-0002,235445,White T-Shirt F,18.0,2
2014/06/17,13,HTS-549066-0001,549066,White T-Shirt F,18.0,1
2016/11/20,9,HTS-h7z848-0002,h7z848,White T-Shirt M,20.0,23
2017/04/05,11,HTS-462291-0005,462291,Hoodie,23.0,2
2015/06/22,6,HTS-555007-0003,555007,White T-Shirt M,20.0,1
2015/07/12,15,HTS-90kvx6-0001,90kvx6,Hoodie,23.0,6
2017/03/15,9,HTS-465628-0005,465628,Black T-Shirt F,17.5,1
2016/05/12,15,HTS-011451-0002,011451,White T-Shirt M,20.0,4
2016/09/21,10,HTS-699893-0003,699893,White T-Shirt M,20.0,2
2015/12/04,6,HTS-513913-0007,513913,Black T-Shirt F,17.5,4
2015/07/16,9,HTS-229727-0001,229727,White T-Shirt M,20.0,3
2017/04/02,20,HTS-57q9w1-0001,57q9w1,Hoodie,23.0,1
2016/02/10,13,HTS-373544-0001,373544,White T-Shirt F,18.0,1
2015/10/05,13,HTS-j3mhc3-0001,j3mhc3,Black T-Shirt M,19.0,1
2016/01/09,15,HTS-8s2p9o-0001,8s2p9o,Black T-Shirt M,19.0,1
2016/02/13,9,HTS-06uula-0001,06uula,White T-Shirt F,18.0,12
2014/12/06,9,HTS-824401-0002,824401,Black T-Shirt M,19.0,14
2016/05/17,7,HTS-842421-0001,842421,Black T-Shirt M,19.0,1
2013/05/12,13,HTS-495783-0001,495783,Hoodie,23.0,2
2013/12/31,7,HTS-865779-0001,865779,Wh Tshirt M,20.0,14
2015/03/20,13,HTS-881591-0002,881591,White T-Shirt F,18.0,3
2015/12/20,5,HTS-132539-0003,132539,White T-Shirt M,20.0,1
2014/07/03,8,HTS-162355-0001,162355,Hoodie,23.0,1
2014/03/05,9,HTS-141973-0002,141973,Black T-Shirt M,19.0,1
2015/08/08,10,HTS-e3aymf-0001,e3aymf,White T-Shirt M,20.0,3
2013/09/18,13,HTS-212264-0001,212264,Bl Tshirt M,19.0,1
2015/07/21,14,HTS-997668-0002,997668,Black T-Shirt M,19.0,1
2015/06/03,12,HTS-508421-0003,508421,Black T-Shirt M,19.0,1
2016/07/03,9,HTS-447687-0004,447687,White T-Shirt F,18.0,3
2016/03/25,8,HTS-338990-0004,338990,Black T-Shirt M,19.0,2
2017/03/24,8,HTS-ocd5i4-0002,ocd5i4,White T-Shirt M,20.0,2
2014/07/24,11,HTS-307395-0001,307395,Hoodie,23.0,1
2014/10/15,12,HTS-767446-0002,767446,Black T-Shirt M,19.0,2
2015/05/10,9,HTS-slos98-0001,slos98,White T-Shirt M,20.0,1
2016/03/08,13,HTS-ipdfbi-0001,ipdfbi,Tennis Shirt,24.0,1
2014/10/24,14,HTS-950749-0001,950749,White T-Shirt F,18.0,1
2016/07/03,8,HTS-9hr6gv-0002,9hr6gv,Black T-Shirt M,19.0,4
2015/04/12,5,HTS-780059-0002,780059,Tennis Shirt,24.0,3
2014/10/01,13,HTS-287715-0001,287715,White T-Shirt F,18.0,2
2016/12/12,8,HTS-072248-0005,072248,White T-Shirt M,20.0,2
2014/05/15,7,HTS-644789-0002,644789,Hoodie,23.0,1
2016/06/18,6,HTS-ogb076-0003,ogb076,Black T-Shirt F,17.5,4
2016/09/14,2,HTS-999768-0006,999768,Black T-Shirt F,17.5,2
2015/06/15,12,HTS-384895-0002,384895,White T-Shirt M,20.0,2
2016/12/01,8,HTS-411750-0003,411750,Black T-Shirt M,19.0,4
2016/01/08,13,HTS-476428-0001,476428,Hoodie,23.0,1
2014/05/19,10,HTS-608163-0002,608163,White T-Shirt M,20.0,2
2014/05/26,16,HTS-374071-0001,374071,Black T-Shirt M,19.0,2
2015/08/25,9,HTS-jlex71-0001,jlex71,Black T-Shirt M,19.0,1
2015/08/27,18,HTS-2we6c5-0001,2we6c5,White T-Shirt M,20.0,1
2015/11/16,13,HTS-wpsjsc-0001,wpsjsc,White T-Shirt F,18.0,1
2015/03/08,14,HTS-858797-0002,858797,Black T-Shirt F,17.5,2
2016/04/05,18,HTS-2fehzk-0002,2fehzk,Black T-Shirt F,17.5,1
2016/06/24,7,HTS-703291-0006,703291,Black T-Shirt F,17.5,1
2016/08/16,13,HTS-7la7jx-0002,7la7jx,Black T-Shirt M,19.0,1
2014/08/26,13,HTS-630729-0001,630729,White T-Shirt M,20.0,6
2016/04/27,5,HTS-179949-0004,179949,Black T-Shirt F,17.5,4
2015/08/13,10,HTS-239847-0002,239847,Black T-Shirt M,19.0,4
2016/04/29,10,HTS-509015-0003,509015,Hoodie,23.0,1
2016/05/07,2,HTS-769178-0006,769178,White T-Shirt M,20.0,4
2017/01/02,10,HTS-904850-0005,904850,Hoodie,23.0,4
2015/11/08,16,HTS-351542-0003,351542,White T-Shirt M,20.0,4
2015/10/31,4,HTS-647224-0005,647224,Hoodie,23.0,5
2016/03/30,14,HTS-oyz6js-0001,oyz6js,Black T-Shirt M,19.0,21
2015/08/03,13,HTS-944974-0004,944974,Black T-Shirt M,19.0,1
2016/06/22,6,HTS-r99bbv-0001,r99bbv,White T-Shirt M,20.0,2
2013/08/02,11,HTS-391576-0001,391576,Wh Tshirt M,20.0,2
2017/03/08,13,HTS-516384-0001,516384,Black T-Shirt M,19.0,1
2016/09/14,12,HTS-353613-0003,353613,Black T-Shirt F,17.5,1
2014/11/08,14,HTS-096485-0004,096485,Black T-Shirt M,19.0,1
2015/05/10,13,HTS-989613-0003,989613,White T-Shirt M,20.0,3
2016/09/11,9,HTS-shr96p-0003,shr96p,Black T-Shirt F,17.5,4
2016/05/29,6,HTS-119549-0005,119549,Tennis Shirt,24.0,6
2016/05/03,23,HTS-zcnw13-0001,zcnw13,Black T-Shirt F,17.5,1
2016/01/17,9,HTS-567272-0002,567272,Black T-Shirt M,19.0,2
2015/06/23,9,HTS-230991-0003,230991,White T-Shirt M,20.0,1
2016/04/15,7,HTS-620902-0003,620902,Hoodie,23.0,15
2015/09/27,10,HTS-g3zgm3-0001,g3zgm3,White T-Shirt M,20.0,3
2016/03/18,5,HTS-737699-0004,737699,Black T-Shirt F,17.5,1
2016/02/29,10,HTS-538427-0004,538427,White T-Shirt M,20.0,1
2015/01/12,12,HTS-675221-0003,675221,White T-Shirt M,20.0,3
2015/07/24,9,HTS-854272-0002,854272,White T-Shirt M,20.0,5
2016/12/23,11,HTS-956054-0003,956054,Hoodie,23.0,2
2015/03/05,9,HTS-195740-0001,195740,Black T-Shirt M,19.0,1
2016/06/23,11,HTS-319415-0001,319415,Black T-Shirt M,19.0,1
2017/01/28,5,HTS-389821-0005,389821,Black T-Shirt M,19.0,2
2014/09/09,11,HTS-297749-0003,297749,Tennis Shirt,24.0,1
2015/10/26,12,HTS-893750-0001,893750,White T-Shirt M,20.0,1
2017/02/07,14,HTS-943096-0001,943096,White T-Shirt M,20.0,1
2016/03/06,16,HTS-oxeyan-0001,oxeyan,Black T-Shirt F,17.5,1
2016/01/15,9,HTS-ww6338-0001,ww6338,Tennis Shirt,24.0,1
2016/12/23,5,HTS-fgscan-0002,fgscan,Black T-Shirt M,19.0,2
2014/08/13,15,HTS-095323-0001,095323,White T-Shirt F,18.0,3
2014/09/22,10,HTS-499468-0002,499468,Hoodie,23.0,1
2015/12/16,4,HTS-831499-0005,831499,Hoodie,23.0,5
2013/09/13,5,HTS-219098-0001,219098,Wh Tshirt F,18.0,3
2016/07/09,7,HTS-yq27m3-0001,yq27m3,Hoodie,23.0,1
2014/06/05,17,HTS-644397-0002,644397,Hoodie,23.0,5
2013/11/28,12,HTS-504398-0001,504398,Bl Tshirt F,17.5,1
2017/02/25,15,HTS-264999-0001,264999,White T-Shirt M,20.0,1
2016/08/17,10,HTS-244624-0001,244624,White T-Shirt M,20.0,1
2014/02/25,7,HTS-051687-0002,051687,Black T-Shirt M,19.0,3
2013/08/30,6,HTS-311009-0001,311009,Hoodie,23.0,1
2016/10/27,7,HTS-378193-0007,378193,White T-Shirt M,20.0,4
2014/06/15,9,HTS-582275-0002,582275,Black T-Shirt F,17.5,1
2014/11/11,10,HTS-820255-0002,820255,Tennis Shirt,24.0,1
2016/05/06,12,HTS-728662-0002,728662,White T-Shirt M,20.0,1
2015/12/23,7,HTS-z4oest-0001,z4oest,White T-Shirt F,18.0,3
2016/06/16,12,HTS-z47gq1-0002,z47gq1,White T-Shirt F,18.0,2
2014/04/03,14,HTS-370953-0002,370953,White T-Shirt M,20.0,4
2015/10/27,12,HTS-xme06f-0001,xme06f,White T-Shirt M,20.0,1
2013/06/03,12,HTS-463648-0001,463648,Bl Tshirt M,19.0,2
2017/01/27,2,HTS-463648-0009,463648,Hoodie,23.0,4
2016/10/04,11,HTS-261378-0003,261378,White T-Shirt M,20.0,11
2014/10/28,9,HTS-247912-0002,247912,Tennis Shirt,24.0,1
2014/12/28,8,HTS-765518-0002,765518,Black T-Shirt F,17.5,1
2014/06/17,14,HTS-640788-0001,640788,Hoodie,23.0,1
2016/11/19,5,HTS-209257-0006,209257,White T-Shirt M,20.0,4
2016/05/14,10,HTS-321640-0004,321640,Black T-Shirt F,17.5,4
2014/12/14,11,HTS-298256-0001,298256,White T-Shirt M,20.0,4
2016/04/26,15,HTS-x3eczj-0003,x3eczj,Black T-Shirt M,19.0,2
2016/01/03,13,HTS-m2oj28-0001,m2oj28,Black T-Shirt M,19.0,1
2016/11/20,14,HTS-930118-0002,930118,White T-Shirt F,18.0,1
2015/01/13,18,HTS-492482-0002,492482,White T-Shirt M,20.0,5
2016/01/20,20,HTS-641021-0001,641021,White T-Shirt M,20.0,1
2016/09/14,10,HTS-amao1i-0001,amao1i,White T-Shirt M,20.0,1
2015/05/22,7,HTS-s69qrl-0001,s69qrl,White T-Shirt M,20.0,5
2015/09/11,11,HTS-qfte20-0001,qfte20,White T-Shirt F,18.0,2
2015/06/01,12,HTS-503916-0002,503916,Black T-Shirt F,17.5,1
2016/12/27,10,HTS-p17fg5-0002,p17fg5,Hoodie,23.0,1
2016/10/25,10,HTS-gdv28j-0003,gdv28j,Black T-Shirt M,19.0,3
2016/08/18,9,HTS-stslim-0002,stslim,White T-Shirt M,20.0,4
2017/04/09,10,HTS-000440-0005,000440,Hoodie,23.0,4
2015/11/20,8,HTS-385819-0004,385819,Hoodie,23.0,4
2016/04/05,7,HTS-856910-0003,856910,Hoodie,23.0,5
2016/12/13,9,HTS-029672-0003,029672,Hoodie,23.0,6
2014/12/30,3,HTS-105603-0002,105603,White T-Shirt F,18.0,2
2013/12/04,8,HTS-903534-0001,903534,Hoodie,23.0,3
2017/01/19,9,HTS-386286-0003,386286,Hoodie,23.0,2
2014/08/26,12,HTS-321340-0002,321340,Black T-Shirt F,17.5,1
2016/12/06,7,HTS-291714-0005,291714,White T-Shirt M,20.0,3
2017/03/07,8,HTS-063450-0003,063450,Black T-Shirt F,17.5,3
2014/06/02,10,HTS-620122-0001,620122,White T-Shirt F,18.0,1
2016/04/21,8,HTS-660129-0004,660129,White T-Shirt M,20.0,3
2016/05/15,11,HTS-xlvg3w-0002,xlvg3w,Hoodie,23.0,1
2017/01/15,13,HTS-x5t3l2-0001,x5t3l2,Tennis Shirt,24.0,1
2016/04/08,16,HTS-684241-0001,684241,White T-Shirt M,20.0,1
2014/09/23,10,HTS-169019-0001,169019,White T-Shirt M,20.0,1
2016/08/05,8,HTS-147399-0005,147399,White T-Shirt M,20.0,1
2015/09/12,7,HTS-330538-0002,330538,Hoodie,23.0,1
2016/08/01,9,HTS-awe6d5-0003,awe6d5,Black T-Shirt F,17.5,1
2014/10/03,18,HTS-155476-0001,155476,White T-Shirt F,18.0,1
2017/02/04,4,HTS-741181-0007,741181,Black T-Shirt F,17.5,3
2017/04/01,11,HTS-402384-0004,402384,Black T-Shirt F,17.5,2
2014/09/10,19,HTS-743360-0002,743360,White T-Shirt M,20.0,4
2014/12/06,11,HTS-310260-0001,310260,White T-Shirt M,20.0,1
2015/03/10,15,HTS-848011-0001,848011,Black T-Shirt M,19.0,1
2016/08/28,15,HTS-yxyau6-0002,yxyau6,Hoodie,23.0,1
2016/06/29,5,HTS-639398-0007,639398,White T-Shirt F,18.0,1
2015/02/25,9,HTS-907153-0003,907153,White T-Shirt M,20.0,5
2015/12/06,11,HTS-672273-0001,672273,Tennis Shirt,24.0,1
2016/04/22,9,HTS-145131-0004,145131,Black T-Shirt F,17.5,3
2015/12/25,12,HTS-7gazhu-0001,7gazhu,White T-Shirt M,20.0,1
2016/10/25,11,HTS-712989-0005,712989,White T-Shirt F,18.0,4
2015/11/14,15,HTS-xmkbl1-0001,xmkbl1,White T-Shirt F,18.0,1
2016/02/12,11,HTS-626018-0002,626018,Hoodie,23.0,1
2015/10/25,17,HTS-029923-0001,029923,Hoodie,23.0,1
2016/07/17,7,HTS-474521-0004,474521,White T-Shirt M,20.0,4
2013/12/25,8,HTS-188093-0001,188093,Wh Tshirt F,18.0,1
2013/10/14,12,HTS-850438-0001,850438,Wh Tshirt M,20.0,1
2015/04/23,13,HTS-774534-0001,774534,Hoodie,23.0,1
2015/10/22,9,HTS-7hs4tl-0001,7hs4tl,Black T-Shirt M,19.0,2
2014/08/18,10,HTS-251739-0001,251739,White T-Shirt F,18.0,1
2015/12/31,13,HTS-uxmi02-0001,uxmi02,Hoodie,23.0,1
2014/12/30,10,HTS-278145-0001,278145,Black T-Shirt F,17.5,1
2016/01/23,7,HTS-vroixm-0001,vroixm,Hoodie,23.0,1
2016/01/10,5,HTS-698947-0003,698947,Black T-Shirt M,19.0,3
2013/12/27,14,HTS-306782-0001,306782,Tennis Shirt,24.0,1
2015/12/04,14,HTS-913820-0002,913820,Black T-Shirt M,19.0,14
2016/10/18,6,HTS-723457-0004,723457,White T-Shirt F,18.0,4
2015/09/11,8,HTS-864415-0002,864415,Hoodie,23.0,2
2015/09/26,10,HTS-414292-0004,414292,Tennis Shirt,24.0,1
2015/03/11,5,HTS-262557-0001,262557,White T-Shirt M,20.0,1
2017/02/07,6,HTS-579019-0004,579019,Black T-Shirt F,17.5,1
2015/08/31,14,HTS-416522-0001,416522,White T-Shirt M,20.0,1
2015/07/29,14,HTS-863517-0003,863517,White T-Shirt M,20.0,2
2015/08/24,5,HTS-283173-0003,283173,White T-Shirt F,18.0,3
2017/02/07,13,HTS-m76utx-0003,m76utx,White T-Shirt F,18.0,7
2017/01/09,16,HTS-648670-0004,648670,Hoodie,23.0,1
2013/05/11,16,HTS-344825-0001,344825,Bl Tshirt M,19.0,1
2013/09/05,13,HTS-779834-0001,779834,Wh Tshirt F,18.0,1
2015/07/31,12,HTS-923895-0002,923895,Tennis Shirt,24.0,1
2015/01/05,14,HTS-425846-0001,425846,Tennis Shirt,24.0,1
2015/11/06,15,HTS-nqtv4o-0001,nqtv4o,Black T-Shirt M,19.0,1
2014/09/13,12,HTS-861421-0001,861421,Black T-Shirt F,17.5,2
2016/08/04,9,HTS-isd92x-0002,isd92x,Hoodie,23.0,4
2015/07/24,6,HTS-402426-0003,402426,Hoodie,23.0,3
2015/04/29,8,HTS-879023-0002,879023,White T-Shirt M,20.0,1
2016/09/25,7,HTS-816970-0003,816970,Black T-Shirt M,19.0,2
2016/10/06,9,HTS-405275-0003,405275,White T-Shirt F,18.0,1
2017/03/18,10,HTS-432206-0004,432206,Hoodie,23.0,2
2014/01/01,7,HTS-181498-0002,181498,White T-Shirt F,18.0,5
2015/03/19,7,HTS-889910-0002,889910,White T-Shirt M,20.0,2
2016/08/04,9,HTS-c157nw-0001,c157nw,Black T-Shirt M,19.0,1
2016/05/05,11,HTS-bcc4ra-0002,bcc4ra,White T-Shirt M,20.0,3
2017/01/13,15,HTS-o55m00-0001,o55m00,Black T-Shirt F,17.5,1
2016/04/19,8,HTS-760197-0002,760197,White T-Shirt F,18.0,1
2015/05/10,12,HTS-971415-0002,971415,White T-Shirt M,20.0,1
2015/11/06,13,HTS-euzk73-0001,euzk73,Black T-Shirt F,17.5,1
2017/01/25,18,HTS-maa1zk-0002,maa1zk,Hoodie,23.0,1
2013/10/24,10,HTS-625460-0001,625460,Wh Tshirt M,20.0,1
2013/12/18,10,HTS-991968-0001,991968,Tennis Shirt,24.0,1
2017/01/27,12,HTS-niatjf-0001,niatjf,White T-Shirt M,20.0,1
2016/02/19,12,HTS-437538-0002,437538,White T-Shirt M,20.0,1
2017/03/02,9,HTS-978069-0002,978069,Black T-Shirt M,19.0,1
2016/02/28,11,HTS-437623-0003,437623,Tennis Shirt,24.0,1
2015/08/24,6,HTS-5rem3f-0001,5rem3f,Tennis Shirt,24.0,4
2014/01/07,12,HTS-961942-0001,961942,Black T-Shirt F,17.5,3
2015/05/03,16,HTS-038811-0003,038811,Black T-Shirt M,19.0,3
2015/02/16,18,HTS-512327-0003,512327,Black T-Shirt M,19.0,1
2015/03/25,12,HTS-665738-0002,665738,Black T-Shirt M,19.0,1
2015/10/15,14,HTS-761298-0003,761298,White T-Shirt F,18.0,1
2016/04/23,5,HTS-286745-0005,286745,Black T-Shirt M,19.0,2
2014/11/29,13,HTS-936642-0001,936642,Hoodie,23.0,1
2017/03/26,8,HTS-704302-0006,704302,Hoodie,23.0,8
2017/02/28,6,HTS-291678-0004,291678,Black T-Shirt F,17.5,3
2015/02/10,15,HTS-544298-0001,544298,Hoodie,23.0,18
2015/11/26,3,HTS-615883-0003,615883,Black T-Shirt M,19.0,4
2016/03/16,6,HTS-770929-0003,770929,Tennis Shirt,24.0,1
2014/10/13,7,HTS-862843-0002,862843,Black T-Shirt F,17.5,1
2015/09/19,8,HTS-uzn6cz-0001,uzn6cz,Black T-Shirt M,19.0,1
2014/12/25,12,HTS-526620-0001,526620,Tennis Shirt,24.0,21
2013/10/02,11,HTS-061334-0001,061334,Wh Tshirt M,20.0,6
2015/11/24,8,HTS-43oogr-0001,43oogr,Hoodie,23.0,1
2017/03/11,9,HTS-lmkjxd-0004,lmkjxd,Hoodie,23.0,4
2015/01/25,14,HTS-495742-0002,495742,Black T-Shirt F,17.5,1
2015/02/12,7,HTS-234899-0002,234899,Black T-Shirt M,19.0,1
2015/02/24,12,HTS-245914-0002,245914,Black T-Shirt M,19.0,3
2016/07/07,4,HTS-153219-0004,153219,Black T-Shirt F,17.5,16
2014/03/27,14,HTS-516086-0002,516086,White T-Shirt F,18.0,1
2016/08/14,10,HTS-658790-0001,658790,White T-Shirt M,20.0,1
2015/09/30,15,HTS-801664-0001,801664,Hoodie,23.0,4
2017/01/03,13,HTS-158068-0005,158068,Hoodie,23.0,2
2015/12/27,7,HTS-gu5wmt-0001,gu5wmt,Hoodie,23.0,1
2016/06/28,12,HTS-967223-0003,967223,Hoodie,23.0,3
2016/01/05,9,HTS-503613-0002,503613,Hoodie,23.0,5
2016/08/05,23,HTS-266858-0004,266858,White T-Shirt M,20.0,1
2014/04/27,9,HTS-280933-0002,280933,Hoodie,23.0,1
2017/02/21,8,HTS-6jr6yk-0001,6jr6yk,Black T-Shirt F,17.5,1
2015/10/05,13,HTS-750232-0002,750232,White T-Shirt M,20.0,1
2016/04/26,10,HTS-391214-0003,391214,Black T-Shirt M,19.0,1
2016/07/27,10,HTS-518406-0003,518406,Tennis Shirt,24.0,21
2014/05/12,12,HTS-909158-0002,909158,Hoodie,23.0,1
2017/01/23,6,HTS-998938-0005,998938,Hoodie,23.0,13
2015/08/29,15,HTS-tcozr6-0001,tcozr6,White T-Shirt M,20.0,4
2015/10/09,11,HTS-083626-0001,083626,Black T-Shirt M,19.0,1
2015/10/05,14,HTS-f1tvsv-0001,f1tvsv,Black T-Shirt F,17.5,7
2013/10/28,6,HTS-119096-0001,119096,Bl Tshirt M,19.0,1
2014/02/03,11,HTS-209512-0002,209512,Black T-Shirt F,17.5,3
2014/02/07,11,HTS-464468-0002,464468,White T-Shirt F,18.0,6
2013/12/02,12,HTS-089107-0001,089107,Hoodie,23.0,1
2015/06/10,12,HTS-328377-0003,328377,Black T-Shirt M,19.0,3
2015/06/22,17,HTS-780191-0001,780191,Black T-Shirt M,19.0,1
2015/09/23,9,HTS-408082-0003,408082,White T-Shirt M,20.0,2
2016/01/20,12,HTS-008885-0004,008885,Black T-Shirt M,19.0,4
2016/11/26,13,HTS-507991-0006,507991,Black T-Shirt F,17.5,1
2014/08/28,12,HTS-143565-0001,143565,Hoodie,23.0,1
2016/07/16,8,HTS-634913-0004,634913,White T-Shirt F,18.0,3
2013/07/08,18,HTS-909623-0001,909623,Tennis Shirt,24.0,1
2016/11/07,9,HTS-4izr1z-0003,4izr1z,Black T-Shirt F,17.5,4
2015/03/21,12,HTS-275595-0001,275595,White T-Shirt F,18.0,1
2016/10/09,11,HTS-5tmksn-0001,5tmksn,White T-Shirt F,18.0,1
2015/08/18,15,HTS-086531-0002,086531,Tennis Shirt,24.0,1
2014/09/13,8,HTS-431630-0002,431630,Hoodie,23.0,1
2014/08/26,10,HTS-771626-0001,771626,Hoodie,23.0,2
2015/08/07,10,HTS-756123-0004,756123,Tennis Shirt,24.0,1
2016/04/06,8,HTS-527480-0004,527480,White T-Shirt M,20.0,1
2014/11/12,13,HTS-276704-0001,276704,Black T-Shirt M,19.0,3
2015/10/19,9,HTS-368695-0007,368695,White T-Shirt M,20.0,1
2017/01/10,15,HTS-f5ri73-0003,f5ri73,Tennis Shirt,24.0,1
2015/09/26,15,HTS-398286-0002,398286,Hoodie,23.0,2
2013/10/28,12,HTS-621270-0001,621270,Tennis Shirt,24.0,2
2014/09/17,7,HTS-349274-0001,349274,Hoodie,23.0,1
2013/08/04,11,HTS-385698-0001,385698,Bl Tshirt M,19.0,1
2015/06/30,20,HTS-0mji2e-0001,0mji2e,Black T-Shirt M,19.0,1
2016/08/24,8,HTS-874427-0006,874427,Hoodie,23.0,3
2015/04/07,13,HTS-906624-0001,906624,Tennis Shirt,24.0,1
2015/08/27,8,HTS-800242-0002,800242,Black T-Shirt M,19.0,2
2013/09/17,10,HTS-596136-0001,596136,Bl Tshirt M,19.0,1
2016/08/19,15,HTS-362990-0003,362990,White T-Shirt F,18.0,4
2014/08/14,10,HTS-648887-0003,648887,Hoodie,23.0,1
2017/02/14,9,HTS-8uonpr-0003,8uonpr,White T-Shirt F,18.0,9
2016/12/19,11,HTS-a7fugf-0002,a7fugf,White T-Shirt M,20.0,1
2015/10/25,13,HTS-707157-0001,707157,Black T-Shirt M,19.0,1
2013/07/08,12,HTS-014190-0001,014190,Wh Tshirt M,20.0,1
2016/09/21,12,HTS-626078-0004,626078,Hoodie,23.0,2
2014/09/24,8,HTS-282899-0003,282899,Tennis Shirt,24.0,4
2017/03/23,9,HTS-4uhryg-0001,4uhryg,Black T-Shirt F,17.5,1
2017/03/15,7,HTS-803159-0004,803159,Hoodie,23.0,1
2016/10/16,9,HTS-708s8h-0002,708s8h,White T-Shirt F,18.0,1
2015/07/05,8,HTS-311824-0002,311824,White T-Shirt M,20.0,1
2016/01/06,9,HTS-852327-0001,852327,Hoodie,23.0,1
2016/10/08,11,HTS-139766-0003,139766,White T-Shirt M,20.0,2
2015/04/19,9,HTS-157754-0004,157754,Hoodie,23.0,1
2016/05/18,10,HTS-280740-0005,280740,Hoodie,23.0,1
2016/08/18,13,HTS-715742-0005,715742,White T-Shirt F,18.0,3
2016/09/28,8,HTS-636084-0003,636084,White T-Shirt M,20.0,17
2016/07/19,17,HTS-wy37pl-0001,wy37pl,White T-Shirt F,18.0,2
2015/10/02,12,HTS-266832-0001,266832,White T-Shirt M,20.0,1
2017/01/28,7,HTS-g6m6bm-0002,g6m6bm,White T-Shirt F,18.0,2
2014/01/16,12,HTS-024475-0001,024475,Hoodie,23.0,20
2016/12/05,12,HTS-ebqn8g-0002,ebqn8g,White T-Shirt M,20.0,1
2015/11/17,14,HTS-gphn3i-0001,gphn3i,White T-Shirt F,18.0,2
2016/11/26,10,HTS-397075-0003,397075,Hoodie,23.0,1
2016/05/26,13,HTS-fjskv6-0001,fjskv6,White T-Shirt M,20.0,1
2015/08/29,13,HTS-938649-0001,938649,White T-Shirt M,20.0,1
2015/01/09,5,HTS-068693-0002,068693,White T-Shirt M,20.0,1
2016/05/26,19,HTS-096293-0001,096293,Hoodie,23.0,1
2016/11/09,12,HTS-324044-0001,324044,Black T-Shirt M,19.0,3
2015/02/03,7,HTS-759800-0001,759800,White T-Shirt F,18.0,20
2016/01/20,11,HTS-567923-0004,567923,White T-Shirt M,20.0,3
2015/07/22,14,HTS-215866-0002,215866,White T-Shirt M,20.0,1
2016/05/24,12,HTS-164009-0001,164009,White T-Shirt M,20.0,1
2013/10/21,15,HTS-331918-0001,331918,Bl Tshirt M,19.0,2
2016/02/05,12,HTS-648936-0001,648936,White T-Shirt F,18.0,1
2015/09/28,21,HTS-3et8o2-0001,3et8o2,Black T-Shirt F,17.5,1
2015/01/05,14,HTS-188127-0001,188127,Black T-Shirt M,19.0,1
2015/09/22,6,HTS-020387-0002,020387,Hoodie,23.0,1
2014/09/26,10,HTS-204881-0001,204881,Black T-Shirt M,19.0,1
2016/04/01,8,HTS-421312-0004,421312,White T-Shirt M,20.0,3
2013/10/03,16,HTS-261629-0001,261629,Wh Tshirt M,20.0,3
2016/09/07,10,HTS-617099-0004,617099,White T-Shirt M,20.0,2
2015/08/19,5,HTS-yj2a70-0001,yj2a70,Hoodie,23.0,1
2015/07/19,8,HTS-753719-0003,753719,Black T-Shirt F,17.5,2
2016/03/27,5,HTS-073853-0004,073853,Hoodie,23.0,1
2014/12/27,11,HTS-682841-0001,682841,Tennis Shirt,24.0,12
2016/08/18,15,HTS-ddqpa9-0002,ddqpa9,White T-Shirt M,20.0,4
2014/10/10,15,HTS-477465-0001,477465,Tennis Shirt,24.0,2
2014/10/20,11,HTS-216960-0001,216960,Black T-Shirt F,17.5,1
2015/04/01,10,HTS-752108-0002,752108,Tennis Shirt,24.0,2
2016/09/22,8,HTS-440546-0005,440546,Hoodie,23.0,1
2015/08/03,14,HTS-8ux8n5-0001,8ux8n5,Hoodie,23.0,1
2014/06/30,11,HTS-903871-0002,903871,Hoodie,23.0,2
2015/09/10,12,HTS-094760-0003,094760,White T-Shirt F,18.0,2
2015/02/19,16,HTS-097262-0003,097262,Black T-Shirt F,17.5,3
2015/09/28,9,HTS-798951-0001,798951,White T-Shirt F,18.0,1
2015/09/28,8,HTS-63bbhj-0001,63bbhj,White T-Shirt M,20.0,1
2014/01/17,12,HTS-345576-0001,345576,White T-Shirt M,20.0,1
2016/07/30,7,HTS-165710-0003,165710,White T-Shirt M,20.0,4
