merchant_id,merchant_category_id,subsector_description,latitude,longitude
M_ID_01c9bbb88e,307,entertainment,40.379,-98.984
M_ID_01c9f52c0c,363,hotel,45.372,-90.77
M_ID_01cab48fa6,307,entertainment,40.891,-86.218
M_ID_01cb16f246,661,internet,43.275,-88.525
M_ID_01cc68798d,119,insurance,32.826,-81.415
M_ID_01cd44c759,307,entertainment,46.749,-96.107
M_ID_01cf974060,422,consumer electronics,41.94,-121.489
M_ID_01cfd8bbfd,528,tobacco,44.358,-75.012
M_ID_01d10892f1,580,internet,35.139,-83.74
M_ID_01d217e599,531,consumer electronics,33.752,-108.377
M_ID_01d38f8a95,278,restaurant/dining,43.243,-105.645
M_ID_01d46c528b,529,health care services,48.336,-100.934
M_ID_01d4738f05,774,retail apparel,33.006,-85.826
M_ID_01d4bbcd10,278,restaurant/dining,32.043,-81.576
M_ID_01d7abd691,63,consumer electronics,34.983,-111.118
M_ID_01d88e4e08,299,luxury goods,41.517,-81.921
M_ID_01d9a70496,367,carpentry,45.028,-69.235
M_ID_01d9aef2ed,755,internet,45.611,-110.411
M_ID_01da19dce5,605,news & journalism,37.1,-100.77
M_ID_01da404a22,278,restaurant/dining,41.635,-107.068
M_ID_01db1e0daa,703,retail apparel,41.875,-89.154
M_ID_01dbb7b3bd,278,groceries,40.601,-117.046
M_ID_01dbf95899,130,luxury goods,34.764,-106.808
M_ID_01dc5129e9,560,gas,38.675,-87.515
M_ID_01dd8ba4ca,195,gas,43.212,-75.306
M_ID_01de3ffdc8,68,consumer electronics,31.808,-81.917
M_ID_01dfadfac1,307,entertainment,32.952,-82.762
M_ID_01e1a25ea7,298,insurance,28.665,-81.293
M_ID_01e1f33723,340,real estate services,45.645,-112.193
M_ID_01e2cc762e,360,gas,29.054,-97.965
M_ID_01e368d9ca,401,luxury goods,43.16,-74.198
M_ID_01e3a66714,289,consumer electronics,42.243,-74.798
M_ID_01e47e1766,222,beauty & personal care,46.116,-102.92
M_ID_01e6199b56,842,gas,47.268,-117.021
M_ID_01e6936a8f,889,consumer electronics,37.751,-80.081
M_ID_01e6e6f39d,298,insurance,28.398,-97.478
M_ID_01e853b4d4,309,beauty & personal care,47.614,-122.514
M_ID_01e95f6d21,119,insurance,38.952,-123.655
M_ID_01e96d2e9f,63,consumer electronics,45.904,-99.059
M_ID_01e9a228ec,179,internet,34.672,-116.261
M_ID_01eba1b4a7,333,insurance,41.987,-77.31
M_ID_01ed4bdfd3,278,restaurant/dining,47.225,-88.305
M_ID_01ed50bb1a,180,health care services,36.272,-109.955
M_ID_01ee8fa351,504,tobacco,44.722,-72.387
M_ID_01ef312f6c,705,groceries,37.67,-121.923
M_ID_01f0db93fc,580,internet,36.385,-95.075
M_ID_01f0fedaab,222,beauty & personal care,38.414,-112.603
M_ID_01f30d3126,111,real estate investments,30.319,-85.317
M_ID_01f3167547,401,luxury goods,29.767,-92.473
M_ID_01f3fd7220,130,luxury goods,42.468,-104.164
M_ID_01f431a803,367,carpentry,32.848,-109.132
M_ID_01f44c1d02,87,consumer electronics,35.059,-99.018
M_ID_01f4e277b0,299,luxury goods,41.532,-72.844
M_ID_01f531a4dc,683,gas,46.197,-119.178
M_ID_01f5701acc,299,luxury goods,33.471,-79.166
M_ID_01f5a2705b,80,restaurant/dining,37.995,-78.677
M_ID_01f76e1027,307,entertainment,32.79,-99.086
M_ID_01fbfaa5d4,416,internet,46.299,-96.031
M_ID_01fc1af93b,514,real estate services,46.098,-97.213
M_ID_01fca4e080,179,internet,36.724,-82.016
M_ID_01ff0079ae,80,restaurant/dining,31.421,-98.009
M_ID_01ffbda5dd,755,internet,32.137,-110.7
M_ID_0201d01ace,796,insurance,37.925,-100.309
M_ID_020290b12b,80,restaurant/dining,41.793,-75.894
M_ID_0202f614e6,705,groceries,39.619,-110.481
M_ID_02034192a5,591,gym,39.457,-94.83
M_ID_02038c8442,705,hotel,44.29,-91.84
M_ID_02040115cd,298,insurance,29.5,-99.336
M_ID_0205533647,119,insurance,40.225,-83.493
M_ID_020622e1c2,259,flights,34.845,-107.092
M_ID_02064d4576,80,restaurant/dining,41.614,-117.026
M_ID_020669c63a,278,restaurant/dining,42.089,-89.543
M_ID_02068841df,40,beauty & personal care,32.16,-108.857
M_ID_0206ce2fe8,289,consumer electronics,42.445,-112.235
M_ID_02089c33b9,511,gym,37.061,-81.789
M_ID_0208d64426,695,gas,40.384,-81.73
M_ID_020a0475e7,360,gas,45.824,-118.687
M_ID_020d76ecc9,307,entertainment,47.774,-92.906
M_ID_020d95f8fd,222,beauty & personal care,41.81,-106.765
M_ID_020fa7b63a,126,consumer electronics,45.397,-121.868
M_ID_02119cc2c6,884,consumer electronics,43.4,-88.872
M_ID_0211cb6d55,171,gas,35.478,-119.869
M_ID_021414dbcd,457,luxury goods,46.016,-103.201
M_ID_0214e5c965,299,luxury goods,34.499,-111.529
M_ID_0216535127,489,carpentry,32.171,-102.301
M_ID_0217620bdb,80,restaurant/dining,45.853,-94.058
M_ID_021774473c,206,retail apparel,41.042,-77.939
M_ID_021a1dbd5c,130,luxury goods,40.128,-102.406
M_ID_021acbae78,307,entertainment,33.117,-96.499
M_ID_021b12b2aa,560,gas,33.567,-112.356
M_ID_021b1d129d,818,semiconductors,48.122,-95.821
M_ID_021b34474e,651,news & journalism,45.508,-107.863
M_ID_021bbac475,130,luxury goods,45.041,-111.375
M_ID_021bfcc0cf,206,beauty & personal care,30.392,-82.422
M_ID_021c3c31e2,278,retail apparel,39.294,-102.912
M_ID_021c4ff068,813,groceries,47.654,-105.434
M_ID_021d3e87f5,419,biotechnology,43.175,-91.511
M_ID_021e04ed15,278,restaurant/dining,39.974,-94.878
M_ID_021eae0125,68,consumer electronics,40.411,-88.612
M_ID_021ef7bfed,68,consumer electronics,36.657,-83.276
M_ID_021f24b86e,40,beauty & personal care,31.489,-111.488
M_ID_02205a3f4d,130,luxury goods,40.896,-78.208
M_ID_02206ff008,80,restaurant/dining,44.868,-109.969
M_ID_02209a5d2d,206,real estate investments,41.236,-109.53
M_ID_0220c0169b,119,insurance,30.365,-83.018
M_ID_02213801d2,198,insurance,37.124,-94.716
M_ID_0221d557af,68,consumer electronics,36.487,-98.265
M_ID_0222387cb8,130,luxury goods,37.112,-96.92
M_ID_0222a17266,9,beauty & personal care,47.333,-86.957
M_ID_0223aa3bf9,818,semiconductors,36.683,-105.303
M_ID_0226a42c8b,557,retail apparel,34.874,-91.006
M_ID_02278fc55d,695,gas,35.081,-94.593
M_ID_0227db6ae9,506,advertising services,45.568,-122.678
M_ID_022b650f8f,198,insurance,43.989,-109.139
M_ID_022df93237,755,internet,39.334,-111.251
M_ID_022e4decde,307,entertainment,41.76,-78.369
M_ID_022f4827fa,422,consumer electronics,38.393,-77.4
M_ID_022f94e5df,157,retail apparel,48.881,-107.959
M_ID_0230c6f509,531,consumer electronics,35.128,-89.165
M_ID_0231545045,705,groceries,27.433,-80.62
M_ID_0231a8b43c,705,groceries,47.434,-98.256
M_ID_023252d72d,319,consumer electronics,31.946,-111.454
M_ID_0232e4c647,298,insurance,41.801,-80.371
M_ID_0236e66357,298,insurance,33.094,-81.067
M_ID_0237b97068,80,restaurant/dining,45.644,-123.849
M_ID_0238b6c365,276,consumer electronics,47.514,-88.645
M_ID_023ae5bff8,560,gas,34.216,-97.225
M_ID_023bce2b8e,307,entertainment,32.441,-108.276
M_ID_023c09d2d4,298,insurance,39.708,-117.949
M_ID_023c4aa148,692,beauty & personal care,28.096,-82.488
M_ID_023c98537d,307,entertainment,48.263,-116.529
M_ID_023f686b1e,130,luxury goods,44.059,-98.135
M_ID_023fac1472,68,consumer electronics,43.595,-83.405
M_ID_0240499cc2,307,entertainment,38.549,-92.328
M_ID_024089070e,414,retail apparel,40.47,-77.376
M_ID_0240ac0cbb,276,consumer electronics,33.741,-91.739
M_ID_02414c1bfa,683,gas,37.947,-86.125
M_ID_02420ea124,206,retail apparel,45.806,-112.729
M_ID_024284f3fb,360,gas,45.894,-69.513
M_ID_0242e7ab89,299,luxury goods,32.858,-86.93
M_ID_0243828843,651,news & journalism,40.695,-82.368
M_ID_0244cf8e40,457,luxury goods,44.555,-100.857
M_ID_0245526c7d,489,carpentry,43.054,-74.571
M_ID_0245eb2470,126,consumer electronics,40.841,-123.964
M_ID_02467cdfde,278,restaurant/dining,41.818,-117.82
M_ID_02472b6b2e,683,gas,30.646,-99.887
M_ID_02473952cb,80,restaurant/dining,38.115,-82.861
M_ID_02487f194e,80,restaurant/dining,35.599,-87.864
M_ID_0248d41bf0,130,luxury goods,30.819,-104.343
M_ID_024930d840,360,gas,38.995,-106.493
M_ID_0249e06490,222,beauty & personal care,39.786,-108.714
M_ID_024a114b3f,557,retail apparel,30.011,-91.96
M_ID_024b2d891c,457,luxury goods,29.981,-90.546
M_ID_024dabc01b,307,entertainment,34.235,-116.198
M_ID_024e05cac8,661,internet,36.852,-83.644
M_ID_024e58ac9c,343,internet,35.36,-76.136
M_ID_024ea6106f,705,groceries,36.109,-109.097
M_ID_024f886b58,108,gas,26.359,-98.764
M_ID_024fac45c1,427,consumer electronics,34.607,-79.789
M_ID_024fb90e85,278,restaurant/dining,34.606,-104.712
M_ID_0252c1914a,544,retail apparel,44.266,-74.605
M_ID_02531be7b4,705,groceries,46.71,-111.359
M_ID_025332e804,278,restaurant/dining,30.826,-83.851
M_ID_025594b2ae,307,entertainment,40.999,-92.895
M_ID_02562c7e69,416,internet,39.166,-103.566
M_ID_0256986776,299,luxury goods,47.577,-104.711
M_ID_02569d6b1e,80,restaurant/dining,31.75,-105.768
M_ID_0257db35d9,130,luxury goods,36.698,-86.74
M_ID_02585206b0,52,semiconductors,31.035,-92.132
M_ID_02599b9d7c,273,health care services,35.754,-83.17
M_ID_025a37e1aa,560,gas,47.396,-91.498
M_ID_025b0a173b,126,consumer electronics,38.527,-93.457
M_ID_025de33ed1,307,entertainment,37.55,-109.299
M_ID_025fbf12e0,299,luxury goods,44.74,-106.873
M_ID_026078098d,560,gas,33.271,-107.12
M_ID_0260c0d720,884,consumer electronics,33.779,-88.495
M_ID_02616e809a,427,consumer electronics,42.361,-107.44
M_ID_0262bf62a0,529,health care services,33.936,-112.221
M_ID_02634ed37e,422,consumer electronics,35.871,-77.562
M_ID_02651362c8,705,groceries,40.705,-87.122
M_ID_0266782927,307,entertainment,42.867,-78.625
M_ID_0268024f24,299,luxury goods,45.625,-102.155
M_ID_026a787ab4,307,entertainment,28.132,-97.538
M_ID_026aea0a47,309,beauty & personal care,39.882,-91.587
M_ID_026dcdacd5,307,entertainment,33.336,-92.997
M_ID_026e3564a0,367,carpentry,41.542,-112.239
M_ID_026eb5470e,705,groceries,43.557,-87.735
M_ID_026fd603d3,319,consumer electronics,40.583,-111.187
M_ID_027049c658,108,gas,40.812,-116.563
M_ID_0270a416c2,661,internet,37.832,-120.639
M_ID_0270c005b3,705,groceries,44.009,-84.734
M_ID_027175ca14,705,groceries,36.254,-106.866
M_ID_0271cfe9e8,836,adult industry,41.306,-115.17
M_ID_0272380a79,842,restaurant/dining,32.973,-89.898
M_ID_0272bad97e,130,luxury goods,40.212,-101.28
M_ID_0272e6e5f0,80,restaurant/dining,39.557,-107.404
M_ID_02746a9c1c,307,entertainment,31.341,-101.855
M_ID_0275c95877,884,consumer electronics,38.305,-121.763
M_ID_027860e1f2,690,biotechnology,48.144,-91.974
M_ID_027955b144,307,entertainment,37.489,-77.204
M_ID_0279ae7f60,195,gas,47.04,-121.46
M_ID_027b9ea17d,40,gym,48.875,-97.122
M_ID_027d24d149,108,gas,45.397,-120.393
M_ID_0283f3de9f,307,entertainment,35.007,-114.224
M_ID_02842670d0,68,consumer electronics,47.103,-112.329
M_ID_0285237771,457,luxury goods,37.501,-111.115
M_ID_0285b21843,796,insurance,39.672,-109.043
M_ID_02860d24e1,108,gas,40.977,-75.291
M_ID_028770ea87,796,insurance,46.647,-122.077
M_ID_0288a492b3,171,liquor,30.093,-99.982
M_ID_028d5c9c2a,416,internet,29.852,-90.154
M_ID_028e0531bc,813,retail apparel,34.891,-85.581
M_ID_028e3b9297,705,groceries,48.523,-115.496
M_ID_028ed063c4,518,consumer electronics,46.176,-89.674
M_ID_028f18f4b7,422,consumer electronics,35.984,-89.259
M_ID_028f7bb789,422,consumer electronics,40.175,-107.495
M_ID_0290228336,480,education services,43.928,-76.505
M_ID_0292088303,763,real estate investments,35.578,-120.585
M_ID_02920b7a95,560,gas,46.706,-111.925
M_ID_02921c2881,367,carpentry,32.782,-93.442
M_ID_0292aeeb56,367,carpentry,36.704,-83.066
M_ID_0293e51f63,278,restaurant/dining,31.864,-94.835
M_ID_02945490d8,276,consumer electronics,48.975,-104.558
M_ID_02947c15a3,108,gas,36.455,-84.504
M_ID_0294b4b6ba,506,advertising services,45.295,-102.496
M_ID_0296256085,457,luxury goods,35.312,-81.558
M_ID_0296a5b078,705,groceries,45.427,-82.924
M_ID_0298e2ecbc,661,internet,33.838,-90.409
M_ID_02991ea862,273,health care services,36.025,-97.978
M_ID_029aec205f,557,retail apparel,30.763,-97.311
M_ID_029b19605c,383,news & journalism,41.824,-90.122
M_ID_029d0832c7,518,consumer electronics,36.256,-109.741
M_ID_029d14607f,63,consumer electronics,42.931,-117.369
M_ID_029e1ab1d6,299,luxury goods,33.81,-108.044
M_ID_029ea47f22,401,luxury goods,38.887,-101.682
M_ID_029f051b54,695,gas,38.974,-121.952
M_ID_029fab446a,360,gas,42.779,-114.263
M_ID_02a14b95f1,422,consumer electronics,45.988,-95.171
M_ID_02a1a26beb,884,consumer electronics,39.842,-81.422
M_ID_02a1c81125,631,tobacco,33.989,-82.744
M_ID_02a2c1e1ce,557,retail apparel,38.884,-96.238
M_ID_02a36fc43b,333,insurance,39.542,-109.576
M_ID_02a3e30d94,560,gas,38.593,-90.099
M_ID_02a4b8bfcc,87,consumer electronics,39.7,-116.303
M_ID_02a5653a09,363,hotel,39.868,-97.958
M_ID_02a79d3110,734,tobacco,47.263,-68.416
M_ID_02a8fd0224,299,luxury goods,42.636,-88.598
M_ID_02a9e95fe4,108,gas,42.292,-114.255
M_ID_02aad41ecb,195,gas,42.007,-108.313
M_ID_02ab9f78d3,437,liquor,43.108,-92.138
M_ID_02abd64a04,307,entertainment,41.463,-79.833
M_ID_02ac642636,299,luxury goods,28.126,-99.293
M_ID_02adab7c62,705,gas,33.705,-91.816
M_ID_02af8fdc64,891,retail apparel,32.777,-107.573
M_ID_02b114865f,842,restaurant/dining,44.835,-117.939
M_ID_02b12af71d,796,insurance,32.778,-116.016
M_ID_02b265ca2e,307,entertainment,42.177,-75.175
M_ID_02b352a486,307,entertainment,32.348,-109.644
M_ID_02b3d2221d,110,retail apparel,33.91,-92.497
M_ID_02b4256db0,195,gas,42.299,-71.459
M_ID_02b5ba94ab,195,gas,40.785,-85.728
M_ID_02b5e4e419,755,internet,37.438,-119.626
M_ID_02b80441e9,560,gas,42.817,-113.154
M_ID_02b808e127,695,gas,29.855,-92.145
M_ID_02b838c389,299,luxury goods,31.198,-104.723
M_ID_02b89ba1dd,222,beauty & personal care,41.397,-119.93
M_ID_02b8a88a04,171,gas,32.083,-91.127
M_ID_02b97fa96b,278,restaurant/dining,30.731,-100.344
M_ID_02bdb021df,705,groceries,34.269,-112.166
M_ID_02bde98e0c,683,gas,40.32,-103.914
M_ID_02be2335fa,342,health care services,41.949,-97.288
M_ID_02bf47e262,705,groceries,39.852,-98.017
M_ID_02c20025db,90,office supplies,46.769,-104.055
M_ID_02c23d9709,702,health care services,30.504,-101.647
M_ID_02c3980d57,360,gas,40.053,-88.232
M_ID_02c5df59fb,457,luxury goods,42.545,-75.193
M_ID_02c6dfefdb,90,groceries,39.139,-81.973
M_ID_02c7e7d5e8,307,entertainment,37.018,-106.435
M_ID_02c8a33e2c,427,consumer electronics,41.356,-117.995
M_ID_02c8bd464d,398,retail apparel,39.523,-79.02
M_ID_02cc585a1b,248,internet,36.181,-92.71
M_ID_02cd394b6f,884,consumer electronics,48.489,-93.964
M_ID_02cd4b3a7a,560,gas,37.635,-117.026
M_ID_02cdcbf4c9,307,entertainment,35.739,-86.641
M_ID_02cdcc11d9,171,gas,47.229,-98.548
M_ID_02d0718813,278,restaurant/dining,46.008,-105.555
M_ID_02d0b31965,299,luxury goods,42.767,-105.388
M_ID_02d3d309b4,222,beauty & personal care,39.464,-84.297
M_ID_02d3eeb80d,171,gas,38.879,-83.306
M_ID_02d5b1ad18,705,groceries,47.0,-115.321
M_ID_02d6dcf040,422,consumer electronics,42.816,-92.818
M_ID_02d8de994b,834,consumer electronics,40.615,-106.077
M_ID_02dc8acd91,755,internet,41.902,-88.324
M_ID_02dc961761,818,semiconductors,43.614,-70.678
M_ID_02dd9ea55d,703,retail apparel,44.706,-119.236
M_ID_02de5f79cb,299,luxury goods,46.788,-68.927
M_ID_02de76885d,195,gas,47.164,-96.384
M_ID_02e0805dfb,278,restaurant/dining,46.885,-85.8
M_ID_02e1e5dec0,884,consumer electronics,27.267,-81.596
M_ID_02e266bbb5,705,groceries,41.922,-122.45
M_ID_02e2a3fe37,108,gas,37.901,-99.537
M_ID_02e2a8731a,248,internet,39.084,-92.767
M_ID_02e4532d5a,834,retail apparel,31.614,-110.751
M_ID_02e47c1934,705,groceries,29.399,-98.455
M_ID_02e53a3d41,401,luxury goods,31.855,-97.785
M_ID_02e636e614,518,consumer electronics,33.699,-116.073
M_ID_02e6a68aab,307,entertainment,31.456,-102.408
M_ID_02e72b2c4f,108,gas,42.727,-118.261
M_ID_02e79c51ea,81,retail apparel,39.882,-119.731
M_ID_02e9a87e62,695,gas,44.585,-107.774
M_ID_02ebcfeea1,437,liquor,25.468,-80.486
M_ID_02ec2e6daa,278,restaurant/dining,46.443,-120.384
M_ID_02ee075dc1,278,restaurant/dining,37.597,-99.018
M_ID_02eeb722f5,560,gas,48.791,-121.05
M_ID_02ef51e047,683,retail apparel,40.224,-120.972
M_ID_02f116cdd2,705,groceries,48.236,-107.829
M_ID_02f12287ca,367,carpentry,42.735,-124.392
M_ID_02f19bae99,367,carpentry,43.091,-107.961
M_ID_02f488e07e,333,insurance,39.715,-109.839
M_ID_02f6369639,443,beauty & personal care,33.04,-88.655
M_ID_02f6430baa,695,gas,33.434,-112.864
M_ID_02f8a0a665,813,retail apparel,38.489,-113.57
M_ID_02f8b708cd,80,restaurant/dining,42.496,-76.963
M_ID_02f9a62034,842,restaurant/dining,38.43,-78.838
M_ID_02fa8d6293,278,restaurant/dining,36.674,-101.99
M_ID_02fac975cb,705,groceries,38.555,-85.878
M_ID_02fc39ef06,307,entertainment,38.718,-85.495
M_ID_02fc9f6217,884,consumer electronics,29.189,-103.114
M_ID_02fcd31504,248,internet,34.647,-102.079
M_ID_02fcf35b65,278,groceries,31.641,-104.843
M_ID_02fd34c2ae,422,consumer electronics,44.074,-113.841
M_ID_02fdc7e71f,80,restaurant/dining,44.734,-83.865
M_ID_0301e71fb0,705,groceries,35.562,-78.154
M_ID_03020b9c79,278,restaurant/dining,38.159,-84.335
M_ID_0302acb5f7,319,consumer electronics,38.987,-91.448
M_ID_030307b67e,278,restaurant/dining,41.766,-108.663
M_ID_0303b8dbde,248,internet,47.582,-101.272
M_ID_0306f22849,385,dental,40.293,-98.181
M_ID_030875cfed,198,insurance,40.165,-82.765
M_ID_0309b2e62c,360,gas,42.515,-77.313
M_ID_030a638ba2,130,luxury goods,30.949,-100.814
M_ID_030abf5069,734,tobacco,43.653,-103.573
M_ID_030d4abd63,360,gas,33.904,-94.901
M_ID_030e9f353a,130,luxury goods,43.119,-94.221
M_ID_030ebb4014,119,insurance,39.533,-79.791
M_ID_03100ec23c,367,carpentry,40.406,-122.457
M_ID_031042b04c,45,hotel,33.022,-97.599
M_ID_0312d1ea6d,278,restaurant/dining,29.829,-103.517
M_ID_03133e70b6,401,luxury goods,35.708,-93.376
M_ID_031392bd42,489,carpentry,32.475,-112.568
M_ID_03139b5490,614,retail apparel,34.763,-80.348
M_ID_0314a2f9a7,307,entertainment,33.316,-86.634
M_ID_0315086ecb,278,restaurant/dining,37.959,-88.318
M_ID_03179278a8,695,gas,39.041,-111.88
M_ID_03188310a7,367,carpentry,34.594,-120.275
M_ID_03194a3906,705,groceries,43.364,-110.18
M_ID_031a1dc184,68,consumer electronics,31.826,-89.79
M_ID_031a28b7ac,278,restaurant/dining,40.629,-76.323
M_ID_031b4d6ca5,307,entertainment,43.538,-106.804
M_ID_031bd5f5ee,299,luxury goods,28.974,-96.304
M_ID_031c2cd841,506,advertising services,43.556,-96.191
M_ID_031cd05967,795,retail apparel,36.435,-121.395
M_ID_031cd36b40,755,internet,39.067,-113.52
M_ID_031d324db5,130,luxury goods,48.589,-122.243
M_ID_031d86786d,705,groceries,39.756,-119.566
M_ID_031da31659,343,internet,46.832,-96.494
M_ID_031e471236,248,internet,43.437,-87.934
M_ID_031e63b31c,683,gas,36.866,-120.83
M_ID_031f863899,416,internet,42.207,-92.779
M_ID_031fac7a24,367,carpentry,31.815,-90.475
M_ID_032111fb98,560,gas,32.724,-103.045
M_ID_0321bf58de,278,restaurant/dining,43.901,-104.612
M_ID_03229dc308,206,biotechnology,35.185,-93.929
M_ID_0323919867,695,gas,31.262,-99.286
M_ID_0323d10373,422,consumer electronics,46.042,-94.423
M_ID_0323f62361,80,restaurant/dining,40.343,-76.075
M_ID_0324dfacd4,823,tobacco,41.017,-109.704
M_ID_03260789de,299,luxury goods,41.894,-91.37
M_ID_03292061ff,705,groceries,37.248,-103.303
M_ID_0329901947,307,entertainment,46.206,-108.17
M_ID_0329f04775,87,consumer electronics,38.362,-91.021
M_ID_032cb7289e,560,gas,35.287,-99.098
M_ID_032cfd19b0,796,insurance,27.324,-80.635
M_ID_032d16f445,580,internet,38.261,-116.454
M_ID_032e7c4e9a,661,internet,35.489,-95.706
M_ID_032edaa80a,307,entertainment,41.492,-72.338
M_ID_032f4b41d9,580,internet,40.078,-76.042
M_ID_0332ad0485,690,biotechnology,44.549,-97.166
M_ID_03331c105f,401,luxury goods,32.318,-110.224
M_ID_03332ccf09,506,advertising services,35.075,-97.837
M_ID_03337274e2,68,consumer electronics,38.863,-112.526
M_ID_0334aa3340,761,health care technology,36.672,-117.799
M_ID_0335721d8e,683,gas,46.086,-85.393
M_ID_033673fe8a,307,entertainment,33.589,-107.526
M_ID_033677be33,683,gas,34.748,-102.345
M_ID_0336f8a86f,705,groceries,48.908,-98.021
M_ID_0336fe3c0d,796,insurance,29.49,-99.534
M_ID_0337351618,692,beauty & personal care,42.525,-84.975
M_ID_03378efcd8,454,magic cards,44.254,-90.752
M_ID_03379a380d,333,insurance,43.258,-76.862
M_ID_033830acbd,278,restaurant/dining,42.542,-96.206
M_ID_033ae0d549,108,gas,33.948,-114.523
M_ID_033b66419f,298,insurance,39.662,-117.597
M_ID_033c0ef461,179,internet,45.752,-69.949
M_ID_033e680e79,80,restaurant/dining,32.019,-92.854
M_ID_033e9c5e90,307,entertainment,40.065,-106.794
M_ID_033ebe1d4c,298,insurance,34.168,-96.821
M_ID_033ec423a9,319,consumer electronics,42.255,-77.574
M_ID_033ed255e6,818,semiconductors,35.875,-111.611
M_ID_033f891ff1,278,restaurant/dining,33.073,-102.513
M_ID_03406ff3f2,401,luxury goods,44.075,-121.035
M_ID_03411334ca,755,internet,30.128,-83.076
M_ID_0341677861,683,gas,34.292,-100.467
M_ID_034186a9ac,172,pharmaceuticals,44.108,-109.968
M_ID_0341be4781,661,internet,45.148,-92.775
M_ID_03442004d9,307,entertainment,37.27,-107.014
M_ID_03443fb88d,278,restaurant/dining,48.189,-97.134
M_ID_0345173539,580,internet,42.511,-111.491
M_ID_03451c87f3,412,hotel,41.532,-79.292
M_ID_03454e561b,451,retail apparel,47.536,-101.677
M_ID_03455d29bf,333,insurance,45.995,-96.524
M_ID_034568e54d,401,luxury goods,41.645,-109.084
M_ID_0346667a0b,690,health care services,40.147,-89.494
M_ID_03468ba992,80,restaurant/dining,44.46,-83.93
M_ID_0346b4c8df,278,restaurant/dining,41.883,-117.065
M_ID_0347bc1838,130,luxury goods,36.973,-120.463
M_ID_034851eada,278,restaurant/dining,44.694,-84.458
M_ID_03488c3967,580,internet,38.452,-84.127
M_ID_03492284d0,130,luxury goods,47.514,-121.088
M_ID_0349aa5619,836,adult industry,46.0,-118.339
M_ID_0349d0028f,195,gas,41.105,-122.763
M_ID_034c1d262a,195,gas,44.962,-108.35
M_ID_034c4a224a,506,gym,42.256,-111.683
M_ID_034ca04318,171,gas,47.336,-119.509
M_ID_034e5bb1e4,401,luxury goods,36.172,-106.686
M_ID_035012167e,884,consumer electronics,27.957,-97.277
M_ID_03503cea58,80,restaurant/dining,34.206,-104.954
M_ID_035099695b,320,health care services,42.957,-105.854
M_ID_03537a1207,422,consumer electronics,44.166,-95.847
